1355883493  theta= 2.97267 phi= 222.888
1355883529  theta= 17.439 phi= 248.757
1355883580  theta= 7.04493 phi= 275.814
1355883725  theta= 14.0673 phi= 233.999
1355883777  theta= 16.8558 phi= 170.593
1355883852  theta= 8.27358 phi= 231.064
1355883983  theta= 17.3897 phi= 235.074
1355884081  theta= 16.7853 phi= 206.773
1355884114  theta= 12.4657 phi= 239.798
1355884118  theta= 27.3822 phi= 148.692
1355884146  theta= 20.6977 phi= 358.202
1355884221  theta= 8.65498 phi= 332.46
1355884229  theta= 6.13194 phi= 249.163
1355884254  theta= 11.9134 phi= 157.905
1355884285  theta= 5.9075 phi= 337.536
1355884308  theta= 9.04103 phi= 127.879
1355884411  theta= 20.1638 phi= 153.411
1355884459  theta= 17.3832 phi= 109.661
1355884531  theta= 21.1488 phi= 266.205
1355884537  theta= 18.9825 phi= 259.338
1355884571  theta= 9.04949 phi= 235.796
1355884582  theta= 17.4948 phi= 121.933
1355884592  theta= 9.42253 phi= 31.5714
1355884699  theta= 10.1444 phi= 208.373
1355884702  theta= 13.2352 phi= 88.9097
1355884741  theta= 26.8783 phi= 0.383398
1355884742  theta= 12.0148 phi= 107.385
1355884787  theta= 5.39125 phi= 93.495
1355884810  theta= 16.961 phi= 155.71
1355885088  theta= 8.288 phi= 198.349
1355885090  theta= 18.8364 phi= 20.2846
1355885090  theta= 15.4124 phi= 189.831
1355885108  theta= 5.53054 phi= 163.59
1355885145  theta= 8.16968 phi= 354.707
1355885369  theta= 20.6116 phi= 317.243
1355885370  theta= 16.0263 phi= 147.027
1355885382  theta= 10.2814 phi= 25.0709
1355885404  theta= 4.26135 phi= 179.222
1355885451  theta= 21.6166 phi= 100.676
1355885580  theta= 10.8158 phi= 330.724
1355885608  theta= 2.64569 phi= 222.627
1355885614  theta= 9.94949 phi= 282.923
1355885626  theta= 11.3875 phi= 158.109
1355885678  theta= 5.4448 phi= 81.2464
1355885702  theta= 4.03298 phi= 182.465
1355885717  theta= 16.2449 phi= 232.811
1355885750  theta= 9.03862 phi= 57.2321
1355885776  theta= 19.2419 phi= 61.4242
1355885805  theta= 1.90513 phi= 241.6
1355885888  theta= 17.6077 phi= 282.381
1355885891  theta= 14.4728 phi= 310.306
1355885933  theta= 7.00022 phi= 322.842
1355885948  theta= 15.0702 phi= 207.988
1355885966  theta= 11.4951 phi= 265.449
1355885973  theta= 4.1604 phi= 216.704
1355886004  theta= 20.9398 phi= 100.023
1355886131  theta= 9.62571 phi= 256.155
1355886164  theta= 46.3723 phi= 215.321
1355886224  theta= 16.3903 phi= 332.549
1355886254  theta= 22.6738 phi= 257.355
1355886271  theta= 10.0788 phi= 316.709
1355886272  theta= 18.5574 phi= 242.919
1355886304  theta= 14.9052 phi= 104.457
1355886358  theta= 13.4503 phi= 56.7949
1355886373  theta= 17.3064 phi= 303.85
1355886404  theta= 19.51 phi= 217.803
1355886411  theta= 13.5342 phi= 275.519
1355886436  theta= 12.0947 phi= 77.6841
1355886449  theta= 38.0424 phi= 171.057
1355886470  theta= 23.2637 phi= 81.1408
1355886547  theta= 18.164 phi= 83.2529
1355886558  theta= 14.0567 phi= 189.318
1355886649  theta= 28.7646 phi= 67.5386
1355886755  theta= 19.6717 phi= 75.3693
1355886768  theta= 4.1462 phi= 121.704
1355886789  theta= 13.1017 phi= 82.7624
1355886791  theta= 9.36284 phi= 86.3324
1355886888  theta= 13.7144 phi= 303.079
1355887029  theta= 23.1757 phi= 113.83
1355887070  theta= 6.12702 phi= 231.645
1355887121  theta= 23.126 phi= 127.98
1355887166  theta= 15.4043 phi= 247.294
1355887174  theta= 6.79926 phi= 65.6966
1355887268  theta= 17.0596 phi= 43.702
1355887273  theta= 10.8862 phi= 239.278
1355887285  theta= 16.5774 phi= 321.792
1355887301  theta= 14.6245 phi= 118.035
1355887306  theta= 4.27077 phi= 69.1207
1355887311  theta= 14.0883 phi= 93.2488
1355887376  theta= 11.381 phi= 279.507
1355887411  theta= 16.4082 phi= 321.86
1355887462  theta= 21.699 phi= 112.393
1355887536  theta= 6.63982 phi= 329.033
1355887633  theta= 2.9567 phi= 298.389
1355887649  theta= 3.62987 phi= 65.2147
1355887664  theta= 13.649 phi= 95.3159
1355887667  theta= 20.5135 phi= 96.8886
1355887682  theta= 23.2422 phi= 191.348
1355887841  theta= 19.6972 phi= 224.675
1355887842  theta= 14.5654 phi= 224.565
1355887895  theta= 17.2424 phi= 195.186
1355887924  theta= 13.8335 phi= 44.7745
1355887949  theta= 22.7803 phi= 292.4
1355887967  theta= 5.37408 phi= 243.336
1355887974  theta= 11.5794 phi= 57.0316
1355888020  theta= 5.80685 phi= 62.5053
1355888035  theta= 27.6901 phi= 110.009
1355888076  theta= 9.85506 phi= 280.29
1355888080  theta= 73.6132 phi= 229.831
1355888104  theta= 21.622 phi= 347.193
1355888109  theta= 2.36148 phi= 322.278
1355888111  theta= 8.77411 phi= 103.643
1355888148  theta= 30.3769 phi= 238.813
1355888149  theta= 20.42 phi= 340.587
1355888191  theta= 18.038 phi= 34.7438
1355888209  theta= 4.85463 phi= 70.2782
1355888215  theta= 9.75571 phi= 230.147
1355888357  theta= 5.25899 phi= 286.832
1355888358  theta= 14.0516 phi= 295.675
1355888378  theta= 16.0219 phi= 59.1583
1355888397  theta= 12.5216 phi= 290.792
1355888398  theta= 10.3993 phi= 23.3684
1355888458  theta= 17.0093 phi= 336.645
1355888479  theta= 9.77395 phi= 1.02109
1355888579  theta= 13.2183 phi= 225.236
1355888587  theta= 9.14571 phi= 298.132
1355888598  theta= 7.97313 phi= 275.139
1355888612  theta= 4.31113 phi= 312.456
1355888708  theta= 11.3301 phi= 333.477
1355888760  theta= 8.2277 phi= 224.235
1355888796  theta= 4.96342 phi= 262.176
1355888916  theta= 21.2725 phi= 93.7738
1355888985  theta= 11.5734 phi= 314.047
1355889024  theta= 11.9786 phi= 84.8933
1355889112  theta= 13.7506 phi= 314.196
1355889138  theta= 17.2301 phi= 138.406
1355889153  theta= 15.3946 phi= 291.462
1355889206  theta= 7.01823 phi= 157.176
1355889228  theta= 9.26147 phi= 108.894
1355889276  theta= 5.69351 phi= 336.645
1355889299  theta= 13.1646 phi= 340.066
1355889318  theta= 19.9188 phi= 101.556
1355889336  theta= 16.8581 phi= 135.659
1355889344  theta= 14.514 phi= 27.5631
1355889386  theta= 16.0249 phi= 274.257
1355889388  theta= 14.1235 phi= 310.864
1355889454  theta= 11.3047 phi= 132.64
1355889504  theta= 20.1588 phi= 181.174
1355889552  theta= 16.1265 phi= 234.057
1355889566  theta= 15.2888 phi= 234.545
1355889577  theta= 13.8972 phi= 330.025
1355889602  theta= 13.8023 phi= 33.0425
1355889774  theta= 2.71947 phi= 304.014
1355889787  theta= 13.4652 phi= 122.385
1355889812  theta= 8.72821 phi= 357.334
1355889813  theta= 17.1872 phi= 270.845
1355889906  theta= 18.8476 phi= 15.7577
1355889954  theta= 14.5152 phi= 341.953
1355889960  theta= 14.5758 phi= 98.2197
1355890025  theta= 13.4371 phi= 318.399
1355890098  theta= 15.1212 phi= 161.753
1355890173  theta= 15.7817 phi= 329.472
1355890305  theta= 30.0918 phi= 25.6209
1355890370  theta= 17.6083 phi= 85.3499
1355890402  theta= 10.2404 phi= 314.844
1355890463  theta= 6.96693 phi= 55.3904
1355890483  theta= 12.7433 phi= 290.42
1355890557  theta= 19.3103 phi= 123.644
1355890575  theta= 13.3781 phi= 86.4218
1355890596  theta= 7.16094 phi= 205.388
1355890627  theta= 3.08633 phi= 40.9598
1355890628  theta= 12.5796 phi= 313.372
1355890693  theta= 16.8854 phi= 252.695
1355890741  theta= 14.5281 phi= 68.2157
1355890765  theta= 20.3431 phi= 143.098
1355890859  theta= 4.26449 phi= 182.332
1355890935  theta= 8.14555 phi= 134.043
1355890961  theta= 2.80478 phi= 33.808
1355890965  theta= 27.967 phi= 201.839
1355890973  theta= 11.9752 phi= 13.2042
1355890975  theta= 16.7341 phi= 205.517
1355891008  theta= 6.98143 phi= 349
1355891112  theta= 10.4796 phi= 104.015
1355891163  theta= 13.732 phi= 297.397
1355891207  theta= 12.1584 phi= 4.11845
1355891272  theta= 14.3069 phi= 97.4278
1355891364  theta= 14.7207 phi= 275.082
1355891386  theta= 18.0643 phi= 310.162
1355891392  theta= 21.4395 phi= 160.499
1355891419  theta= 12.5979 phi= 255.082
1355891422  theta= 15.6298 phi= 267.924
1355891488  theta= 12.3493 phi= 251.391
1355891553  theta= 10.0864 phi= 105.935
1355891626  theta= 13.8142 phi= 57.1851
1355891644  theta= 21.2533 phi= 239.271
1355891649  theta= 8.44735 phi= 242.316
1355891673  theta= 13.6217 phi= 143.476
1355891783  theta= 12.5469 phi= 25.5754
1355891830  theta= 23.2817 phi= 348.671
1355891886  theta= 1.62208 phi= 105.878
1355891895  theta= 11.3194 phi= 308.182
1355891952  theta= 29.1548 phi= 78.2574
1355891966  theta= 12.9663 phi= 210.52
1355892018  theta= 4.758 phi= 79.9743
1355892038  theta= 8.69571 phi= 40.3145
1355892118  theta= 10.1415 phi= 132.373
1355892121  theta= 11.3076 phi= 103.587
1355892155  theta= 24.0722 phi= 114.18
1355892246  theta= 22.8849 phi= 296.541
1355892267  theta= 6.05559 phi= 127.496
1355892424  theta= 4.24831 phi= 21.5639
1355892497  theta= 22.0769 phi= 319.714
1355892579  theta= 8.66694 phi= 246.461
1355892609  theta= 12.4692 phi= 136.643
1355892649  theta= 5.47286 phi= 355.756
1355892669  theta= 18.5172 phi= 35.525
1355892680  theta= 12.8952 phi= 266.975
1355892719  theta= 3.09568 phi= 261.755
1355892871  theta= 9.09762 phi= 65.7823
1355892915  theta= 20.6055 phi= 316.779
1355892971  theta= 12.0099 phi= 216.59
1355892988  theta= 11.1656 phi= 124.107
1355893063  theta= 13.1137 phi= 337.803
1355893143  theta= 13.9881 phi= 342.27
1355893160  theta= 12.3386 phi= 118.06
1355893240  theta= 12.318 phi= 217.572
1355893332  theta= 11.8737 phi= 50.3052
1355893356  theta= 11.5447 phi= 345.706
1355893372  theta= 10.2333 phi= 83.3768
1355893393  theta= 18.1728 phi= 161.722
1355893495  theta= 13.3523 phi= 199.647
1355893504  theta= 11.9821 phi= 297.267
1355893504  theta= 7.11429 phi= 318.737
1355893583  theta= 18.577 phi= 34.513
1355893607  theta= 23.7216 phi= 300.141
1355893689  theta= 9.94152 phi= 299.506
1355893772  theta= 5.40275 phi= 275.112
1355893798  theta= 26.6238 phi= 167.392
1355893825  theta= 15.5361 phi= 248.423
1355893905  theta= 12.4588 phi= 320.181
1355894041  theta= 25.4663 phi= 167.127
1355894056  theta= 9.6538 phi= 131.265
1355894095  theta= 4.51098 phi= 185.149
1355894123  theta= 9.83295 phi= 42.7698
1355894149  theta= 7.95561 phi= 273.475
1355894218  theta= 14.0019 phi= 190.81
1355894270  theta= 12.3888 phi= 27.7309
1355894281  theta= 7.1968 phi= 106.69
1355894298  theta= 14.5709 phi= 31.6743
1355894452  theta= 12.9728 phi= 242.242
1355894510  theta= 9.89121 phi= 358.991
1355894511  theta= 13.7045 phi= 170.445
1355894568  theta= 7.66084 phi= 307.414
1355894576  theta= 6.03436 phi= 192.746
1355894631  theta= 17.3183 phi= 316.554
1355894643  theta= 13.6889 phi= 162.39
1355894654  theta= 8.73566 phi= 126.544
1355894698  theta= 18.814 phi= 349.369
1355894800  theta= 8.9924 phi= 307.482
1355894834  theta= 12.2415 phi= 301.646
1355894838  theta= 17.3459 phi= 93.8167
1355894901  theta= 10.3258 phi= 275.268
1355895058  theta= 9.71308 phi= 324.566
1355895129  theta= 8.41057 phi= 268.546
1355895143  theta= 8.63239 phi= 251.317
1355895154  theta= 10.4659 phi= 299.36
1355895226  theta= 7.30014 phi= 24.873
1355895241  theta= 15.5626 phi= 71.9764
1355895337  theta= 20.5984 phi= 313.992
1355895354  theta= 8.31922 phi= 328.486
1355895378  theta= 16.2903 phi= 316.066
1355895393  theta= 8.88816 phi= 225.349
1355895425  theta= 7.8523 phi= 235.015
1355895447  theta= 8.99698 phi= 139.362
1355895476  theta= 19.6547 phi= 250.802
1355895488  theta= 12.9502 phi= 310.496
1355895606  theta= 7.01696 phi= 44.5586
1355895635  theta= 20.6732 phi= 265.465
1355895638  theta= 5.42716 phi= 117.756
1355895654  theta= 13.5692 phi= 128.137
1355895727  theta= 11.659 phi= 14.1527
1355895822  theta= 12.2975 phi= 309.49
1355895997  theta= 1.91101 phi= 12.2206
1355896040  theta= 18.0072 phi= 353.068
1355896072  theta= 5.90048 phi= 143.247
1355896101  theta= 21.0888 phi= 191.477
1355896104  theta= 12.7586 phi= 229.689
1355896136  theta= 8.96748 phi= 26.512
1355896168  theta= 11.162 phi= 67.2231
1355896195  theta= 15.5143 phi= 252.519
1355896268  theta= 23.0918 phi= 116.852
1355896299  theta= 10.5247 phi= 107.239
1355896331  theta= 17.0923 phi= 73.184
1355896336  theta= 9.88065 phi= 351.552
1355896364  theta= 8.4267 phi= 93.8193
1355896410  theta= 18.0761 phi= 179.441
1355896427  theta= 8.25638 phi= 295.061
1355896618  theta= 11.9304 phi= 336.727
1355896729  theta= 19.5783 phi= 252.544
1355896784  theta= 21.3598 phi= 268.147
1355896801  theta= 20.2307 phi= 155.354
1355896805  theta= 20.1675 phi= 64.6612
1355896832  theta= 16.4508 phi= 198.907
1355896842  theta= 17.9383 phi= 325.042
1355896969  theta= 14.2652 phi= 146.463
1355896990  theta= 14.6256 phi= 10.3531
1355897046  theta= 8.02448 phi= 41.0987
1355897177  theta= 11.8858 phi= 127.976
1355897181  theta= 15.5949 phi= 338.663
1355897251  theta= 6.89831 phi= 63.9427
1355897311  theta= 13.2229 phi= 50.4881
1355897398  theta= 16.1722 phi= 183.529
1355897482  theta= 8.34048 phi= 46.8818
1355897552  theta= 3.09343 phi= 25.4541
1355897580  theta= 13.9617 phi= 247.469
1355897630  theta= 12.4505 phi= 197.699
1355897680  theta= 14.3316 phi= 192.469
1355897745  theta= 6.06403 phi= 171.768
1355897814  theta= 17.7937 phi= 162.921
1355897819  theta= 9.1883 phi= 107.524
1355897924  theta= 5.8271 phi= 280.484
1355897967  theta= 18.8707 phi= 128.504
1355898046  theta= 28.2256 phi= 90.2052
1355898160  theta= 28.7146 phi= 140.509
1355898224  theta= 8.0996 phi= 207.724
1355898247  theta= 7.36455 phi= 341.183
1355898254  theta= 18.6935 phi= 5.59723
1355898314  theta= 2.23683 phi= 157.198
1355898322  theta= 6.64558 phi= 66.1957
1355898353  theta= 40.5537 phi= 183.29
1355898362  theta= 12.4254 phi= 60.1139
1355898464  theta= 5.18261 phi= 135.308
1355898482  theta= 23.624 phi= 92.5499
1355898657  theta= 9.29273 phi= 163.679
1355898741  theta= 73.17 phi= 130.757
1355898744  theta= 10.263 phi= 82.0882
1355898745  theta= 12.0019 phi= 83.7862
1355898796  theta= 17.8264 phi= 103.657
1355898842  theta= 2.75649 phi= 181.201
1355898897  theta= 10.9302 phi= 96.0077
1355898961  theta= 10.4574 phi= 326.631
1355899004  theta= 23.0491 phi= 99.44
1355899037  theta= 32.3187 phi= 19.9621
1355899064  theta= 6.11766 phi= 146.063
1355899100  theta= 13.5103 phi= 6.1949
1355899282  theta= 7.65325 phi= 169.088
1355899298  theta= 4.0945 phi= 62.8415
1355899389  theta= 6.20506 phi= 273.38
1355899566  theta= 10.8227 phi= 45.5831
1355899640  theta= 11.1328 phi= 6.29657
1355899688  theta= 18.5405 phi= 272.603
1355899704  theta= 18.5279 phi= 228.772
1355899736  theta= 15.965 phi= 349.651
1355899850  theta= 8.47185 phi= 13.0546
1355899958  theta= 8.91956 phi= 316.929
1355899983  theta= 8.92224 phi= 264.149
1355899984  theta= 17.2961 phi= 171.614
1355900020  theta= 17.8938 phi= 289.622
1355900046  theta= 9.88162 phi= 104.177
1355900050  theta= 6.41419 phi= 25.1031
1355900051  theta= 14.3592 phi= 105.49
1355900273  theta= 23.8431 phi= 80.1871
1355900324  theta= 8.19486 phi= 259.533
1355900398  theta= 10.9728 phi= 217.535
1355900421  theta= 12.4546 phi= 177.588
1355900492  theta= 6.43485 phi= 238.736
1355900494  theta= 11.4373 phi= 325.634
1355900515  theta= 9.72328 phi= 151.856
1355900533  theta= 9.99971 phi= 238.614
1355900656  theta= 4.66576 phi= 64.82
1355900742  theta= 13.5778 phi= 102.826
1355900763  theta= 19.0664 phi= 182.3
1355900823  theta= 19.1573 phi= 97.0036
1355900849  theta= 19.2516 phi= 174.912
1355900863  theta= 13.6085 phi= 273.027
1355900926  theta= 12.9775 phi= 192.184
1355900972  theta= 6.63369 phi= 146.637
1355900985  theta= 15.4207 phi= 69.506
1355901056  theta= 10.0883 phi= 180.99
1355901080  theta= 17.05 phi= 137.883
1355901106  theta= 22.9446 phi= 69.0353
1355901111  theta= 20.5954 phi= 121.003
1355901246  theta= 11.699 phi= 91.6187
1355901294  theta= 7.71127 phi= 304.999
1355901343  theta= 13.5592 phi= 118.148
1355901365  theta= 5.04751 phi= 256.964
1355901423  theta= 16.5984 phi= 322.36
1355901482  theta= 15.4028 phi= 273.117
1355901484  theta= 4.74196 phi= 184.898
1355901514  theta= 3.55768 phi= 165.891
1355901551  theta= 17.9724 phi= 224.116
1355901578  theta= 10.9826 phi= 64.8402
1355901600  theta= 14.8218 phi= 179.774
1355901601  theta= 8.20183 phi= 40.0337
1355901644  theta= 11.9966 phi= 209.341
1355901699  theta= 7.31961 phi= 65.5365
1355901722  theta= 9.12561 phi= 116.298
1355901835  theta= 1.5225 phi= 288.407
1355901837  theta= 13.9968 phi= 68.3938
1355901913  theta= 3.87117 phi= 135.411
1355901932  theta= 13.1961 phi= 58.4893
1355901948  theta= 15.632 phi= 166.363
1355901954  theta= 12.5496 phi= 101.696
1355901984  theta= 15.1713 phi= 320.522
1355901998  theta= 22.4998 phi= 225.141
1355902038  theta= 13.4606 phi= 301.415
1355902046  theta= 6.60258 phi= 168.363
1355902098  theta= 10.8572 phi= 116.614
1355902104  theta= 6.37979 phi= 207.57
1355902116  theta= 4.41485 phi= 72.9988
1355902120  theta= 20.0041 phi= 200.535
1355902217  theta= 17.1502 phi= 200.624
1355902239  theta= 9.07437 phi= 244.359
1355902243  theta= 21.5638 phi= 230.938
1355902270  theta= 1.60736 phi= 18.8779
1355902302  theta= 8.70179 phi= 344.141
1355902318  theta= 10.2791 phi= 4.86259
1355902339  theta= 6.57699 phi= 119.354
1355902514  theta= 11.7544 phi= 301.09
1355902523  theta= 1.37827 phi= 285.365
1355902525  theta= 20.0469 phi= 114.632
1355902543  theta= 8.30348 phi= 123.805
1355902645  theta= 7.14132 phi= 86.1303
1355902764  theta= 22.5331 phi= 282.51
1355902882  theta= 12.1893 phi= 162.489
1355902883  theta= 15.8034 phi= 111.66
1355902913  theta= 15.4791 phi= 219.684
1355902927  theta= 7.51728 phi= 169.788
1355902935  theta= 11.5987 phi= 86.4574
1355902981  theta= 3.01174 phi= 320.701
1355903003  theta= 11.1483 phi= 163.331
1355903019  theta= 8.77903 phi= 273.91
1355903042  theta= 10.9436 phi= 288.046
1355903074  theta= 17.9673 phi= 287.959
1355903075  theta= 13.9468 phi= 154.473
1355903081  theta= 10.102 phi= 230.908
1355903101  theta= 12.9024 phi= 123.334
1355903132  theta= 9.63051 phi= 195.739
1355903197  theta= 11.2836 phi= 335.326
1355903216  theta= 13.5097 phi= 144.963
1355903254  theta= 10.8823 phi= 198.369
1355903298  theta= 4.96396 phi= 289.271
1355903536  theta= 21.2631 phi= 157.262
1355903562  theta= 16.0442 phi= 301.774
1355903575  theta= 1.62537 phi= 190.239
1355903581  theta= 13.4826 phi= 218.206
1355903587  theta= 11.8619 phi= 20.985
1355903624  theta= 8.8753 phi= 39.3453
1355903644  theta= 31.3818 phi= 351.2
1355903683  theta= 3.03237 phi= 323.777
1355903687  theta= 16.6226 phi= 180.202
1355903688  theta= 14.2652 phi= 146.463
1355903715  theta= 11.117 phi= 284.638
1355903762  theta= 26.1724 phi= 121.984
1355903806  theta= 25.1497 phi= 64.0648
1355903813  theta= 6.92523 phi= 339.946
1355903830  theta= 8.53397 phi= 70.8312
1355903937  theta= 19.818 phi= 158.906
1355903961  theta= 13.026 phi= 67.8368
1355903979  theta= 11.7143 phi= 266.674
1355904011  theta= 21.7061 phi= 216.275
1355904024  theta= 3.69314 phi= 184.49
1355904065  theta= 9.44191 phi= 125.159
1355904092  theta= 7.47306 phi= 239.387
1355904140  theta= 15.0993 phi= 0.2218
1355904212  theta= 20.3355 phi= 52.3892
1355904235  theta= 5.13551 phi= 318.343
1355904318  theta= 10.9736 phi= 284.204
1355904421  theta= 10.131 phi= 82.6485
1355904479  theta= 13.2797 phi= 16.5797
1355904491  theta= 5.47467 phi= 319.853
1355904538  theta= 15.3335 phi= 133.251
1355904572  theta= 4.36016 phi= 95.8467
1355904672  theta= 7.42924 phi= 150.572
1355904685  theta= 11.1259 phi= 93.4994
1355904714  theta= 10.0477 phi= 278.75
1355904728  theta= 15.1257 phi= 65.2533
1355904730  theta= 6.59164 phi= 155.614
1355904776  theta= 20.3965 phi= 208.517
1355904856  theta= 9.41367 phi= 263.031
1355904873  theta= 16.0768 phi= 345.879
1355904875  theta= 18.0293 phi= 83.5798
1355904902  theta= 13.8469 phi= 163.602
1355905081  theta= 15.4451 phi= 278.782
1355905145  theta= 23.2154 phi= 260.03
1355905159  theta= 6.34675 phi= 263.884
1355905174  theta= 9.20995 phi= 203.386
1355905216  theta= 5.49491 phi= 353.348
1355905239  theta= 3.54886 phi= 159.995
1355905248  theta= 8.18514 phi= 244.096
1355905267  theta= 5.11922 phi= 220.104
1355905272  theta= 17.1316 phi= 345.123
1355905276  theta= 5.32704 phi= 330.74
1355905353  theta= 18.3519 phi= 95.0861
1355905420  theta= 15.8597 phi= 269.645
1355905493  theta= 19.9297 phi= 85.5342
1355905509  theta= 12.1041 phi= 73.1371
1355905551  theta= 19.0094 phi= 270.412
1355905659  theta= 11.0198 phi= 241.764
1355905744  theta= 14.2712 phi= 201.351
1355905772  theta= 22.6972 phi= 255.829
1355905775  theta= 4.3368 phi= 332.177
1355905807  theta= 17.2441 phi= 47.5753
1355906027  theta= 12.8091 phi= 300.722
1355906190  theta= 8.29382 phi= 91.4741
1355906207  theta= 18.861 phi= 69.8715
1355906227  theta= 11.1915 phi= 141.048
1355906265  theta= 12.7104 phi= 237.982
1355906283  theta= 17.2902 phi= 223.532
1355906338  theta= 8.43544 phi= 166.888
1355906364  theta= 7.94056 phi= 63.8764
1355906418  theta= 18.019 phi= 28.2092
1355906431  theta= 10.3822 phi= 226.206
1355906472  theta= 10.7747 phi= 61.5494
1355906506  theta= 11.3444 phi= 278.348
1355906525  theta= 8.00676 phi= 293.157
1355906626  theta= 12.6282 phi= 304.347
1355906662  theta= 26.5499 phi= 57.7814
1355906681  theta= 26.9133 phi= 259.256
1355906710  theta= 5.14643 phi= 170.292
1355906752  theta= 19.3702 phi= 19.3538
1355906795  theta= 8.03668 phi= 240.78
1355906801  theta= 21.8146 phi= 237.559
1355906852  theta= 2.73065 phi= 26.3915
1355906853  theta= 5.5118 phi= 149.04
1355906897  theta= 16.1149 phi= 228.14
1355906910  theta= 28.768 phi= 275.57
1355906964  theta= 7.87802 phi= 241.104
1355907077  theta= 8.60682 phi= 331.418
1355907094  theta= 20.406 phi= 337.018
1355907227  theta= 2.82028 phi= 219.445
1355907248  theta= 20.2158 phi= 129.872
1355907304  theta= 11.7781 phi= 57.6478
1355907345  theta= 5.13676 phi= 208.967
1355907497  theta= 13.4404 phi= 346.707
1355907519  theta= 8.93491 phi= 96.5916
1355907535  theta= 12.3969 phi= 8.91722
1355907540  theta= 3.79972 phi= 98.4704
1355907611  theta= 4.66973 phi= 189.266
1355907619  theta= 9.30275 phi= 134.161
1355907778  theta= 10.4541 phi= 275.844
1355907816  theta= 5.38112 phi= 160.529
1355907834  theta= 23.7033 phi= 47.3056
1355907903  theta= 22.2263 phi= 29.5501
1355907926  theta= 14.9522 phi= 51.7739
1355907941  theta= 9.2203 phi= 338.978
1355907957  theta= 5.86409 phi= 21.4192
1355908087  theta= 14.0956 phi= 238.084
1355908126  theta= 18.4005 phi= 185.316
1355908172  theta= 10.4847 phi= 2.2231
1355908224  theta= 17.4045 phi= 342.134
1355908237  theta= 17.525 phi= 306.19
1355908240  theta= 19.95 phi= 0.846707
1355908262  theta= 17.8484 phi= 26.3695
1355908275  theta= 3.81091 phi= 194.947
1355908388  theta= 8.35298 phi= 140.826
1355908438  theta= 17.6449 phi= 81.1356
1355908522  theta= 19.3398 phi= 6.46889
1355908538  theta= 22.8725 phi= 242.214
1355908557  theta= 8.57662 phi= 299.276
1355908605  theta= 3.29785 phi= 87.6692
1355908609  theta= 22.8881 phi= 180.446
1355908673  theta= 6.43443 phi= 151.516
1355908706  theta= 12.5281 phi= 299.621
1355908819  theta= 15.1008 phi= 116.601
1355908824  theta= 16.9403 phi= 281.644
1355908882  theta= 6.44836 phi= 20.4982
1355908906  theta= 7.12816 phi= 91.7137
1355908999  theta= 22.2257 phi= 263.928
1355909024  theta= 6.15638 phi= 216.327
1355909111  theta= 4.69185 phi= 273.053
1355909145  theta= 9.5491 phi= 20.2723
1355909234  theta= 7.15083 phi= 147.129
1355909240  theta= 10.252 phi= 236.396
1355909278  theta= 9.19566 phi= 357.468
1355909285  theta= 14.6736 phi= 25.7163
1355909333  theta= 6.50376 phi= 359.49
1355909376  theta= 11.9975 phi= 35.2598
1355909491  theta= 10.2791 phi= 4.86259
1355909543  theta= 10.0862 phi= 229.98
1355909557  theta= 20.7209 phi= 72.7033
1355909589  theta= 8.11192 phi= 169.708
1355909614  theta= 12.7541 phi= 200.034
1355909669  theta= 13.4764 phi= 355.284
1355909673  theta= 12.2311 phi= 324.164
1355909778  theta= 12.4903 phi= 13.7563
1355909870  theta= 7.60124 phi= 158.066
1355909933  theta= 7.38944 phi= 288.429
1355909955  theta= 9.28535 phi= 68.6242
1355909969  theta= 18.0198 phi= 216.159
1355910015  theta= 3.63938 phi= 33.7809
1355910025  theta= 15.3803 phi= 331.127
1355910195  theta= 17.4157 phi= 116.769
1355910262  theta= 6.23725 phi= 237.632
1355910313  theta= 10.2743 phi= 261.652
1355910434  theta= 10.8699 phi= 269.485
1355910443  theta= 5.97153 phi= 209.626
1355910484  theta= 17.4333 phi= 268.519
1355910517  theta= 17.8563 phi= 311.71
1355910524  theta= 21.4371 phi= 284.43
1355910556  theta= 8.75251 phi= 168.145
1355910568  theta= 20.9725 phi= 211.793
1355910738  theta= 11.6265 phi= 66.303
1355910755  theta= 8.6933 phi= 300.61
1355910776  theta= 21.5722 phi= 127.05
1355910826  theta= 16.2216 phi= 269.239
1355910878  theta= 16.4665 phi= 29.6367
1355910902  theta= 5.98058 phi= 157.824
1355910949  theta= 11.6151 phi= 36.5852
1355911014  theta= 14.6972 phi= 48.0094
1355911054  theta= 5.73252 phi= 212.349
1355911060  theta= 16.7372 phi= 56.813
1355911076  theta= 11.2648 phi= 80.3957
1355911224  theta= 15.7338 phi= 99.7804
1355911360  theta= 12.2069 phi= 203.915
1355911388  theta= 14.4778 phi= 113.707
1355911416  theta= 19.1838 phi= 265.833
1355911422  theta= 4.03729 phi= 305.274
1355911423  theta= 19.7351 phi= 74.7071
1355911473  theta= 13.1924 phi= 175.692
1355911503  theta= 5.1296 phi= 231.098
1355911748  theta= 4.47212 phi= 202.027
1355911774  theta= 15.5843 phi= 210.446
1355911819  theta= 16.0199 phi= 106.054
1355911907  theta= 8.42785 phi= 149.85
1355911910  theta= 0.846625 phi= 228.652
1355911913  theta= 25.0176 phi= 267.584
1355911933  theta= 16.1376 phi= 296.346
1355911981  theta= 16.9951 phi= 121.554
1355912087  theta= 10.0352 phi= 297.698
1355912166  theta= 15.9688 phi= 335.532
